0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 36 1 34 31 14 23 44 6 37 13 19 17 26 10 15 9 47 24 4 41 30 21 39 5 48 42 22 45 32 46 8 28 27 2 49 20 7 16 35 12 11 33 25 3 18 43 29 40 38 
1 0 34 27 16 30 22 10 13 36 24 4 6 25 43 8 2 37 11 45 15 32 41 3 31 21 48 17 5 7 40 39 44 19 46 23 38 29 18 47 42 28 14 9 33 20 35 12 49 26 
36 27 45 29 24 33 23 9 0 49 17 7 14 38 3 10 6 11 1 46 34 35 41 19 20 5 44 43 18 37 48 16 22 40 26 8 21 12 32 13 28 25 39 30 15 2 47 31 42 4 
28 32 31 12 0 45 25 43 21 22 26 24 41 15 16 47 2 7 36 19 46 14 1 34 13 38 11 4 10 18 20 29 3 48 9 6 17 39 8 30 42 37 23 49 33 35 5 27 44 40 
0 42 23 31 14 34 33 43 47 1 29 9 27 25 48 2 5 12 24 41 49 28 10 17 4 8 3 16 30 46 6 11 21 20 13 18 19 37 22 36 35 26 15 7 38 44 45 40 32 39 
25 45 20 29 34 19 42 16 15 18 7 39 40 1 11 10 2 6 3 26 49 24 33 9 14 0 30 48 31 32 13 23 46 5 12 43 38 22 21 36 44 37 8 47 28 17 4 27 35 41 
3 25 17 24 0 6 40 18 39 42 7 44 31 45 22 9 23 49 38 48 5 16 37 12 41 20 21 26 15 10 35 14 11 47 8 36 30 33 13 1 46 29 43 32 4 19 2 27 34 28 
0 39 47 48 38 14 11 34 42 32 44 22 26 8 3 29 18 6 36 7 37 20 1 49 24 30 25 27 35 17 16 4 5 45 2 28 9 13 12 41 15 31 46 40 21 43 23 33 10 19 
44 26 20 13 23 28 30 19 16 4 35 32 31 0 9 27 11 36 12 6 48 42 14 38 29 43 24 49 25 37 3 1 40 46 2 33 7 15 17 47 22 18 8 21 45 10 39 34 41 5 
2 21 18 36 12 9 32 40 28 15 30 37 7 33 29 5 1 27 34 8 42 39 49 23 0 16 46 45 4 47 10 6 26 13 38 35 3 24 48 22 31 14 41 44 43 20 11 19 17 25 
49 14 25 41 42 3 37 13 43 32 27 28 22 7 24 10 11 0 47 29 15 2 4 12 9 23 19 5 48 39 1 18 26 20 31 30 44 45 6 21 34 16 38 35 40 33 17 8 36 46 
40 31 15 45 30 48 8 5 2 41 7 35 21 1 24 19 36 33 20 43 16 37 12 17 13 38 10 47 44 49 23 42 9 34 11 3 6 14 27 25 46 18 0 32 29 26 39 28 4 22 
42 49 18 41 17 34 7 33 20 14 36 39 3 5 0 10 47 1 46 9 30 44 32 37 40 13 15 19 29 21 6 16 26 12 25 27 2 28 31 45 22 23 43 8 4 48 11 24 35 38 
0 19 24 30 5 18 12 28 27 20 39 48 31 44 29 40 49 45 15 11 4 8 34 10 23 22 37 21 13 38 36 41 2 14 7 33 26 43 6 17 9 47 35 16 25 46 1 42 32 3 
8 24 45 13 14 4 33 26 46 35 40 49 17 29 48 9 38 25 21 37 12 6 34 31 5 28 41 18 19 2 16 11 32 42 23 3 27 22 30 44 10 7 47 39 20 15 0 43 36 1 
36 13 22 9 16 26 21 35 15 2 11 33 17 28 45 3 24 19 44 30 10 42 4 27 12 1 18 7 8 14 41 46 39 40 49 23 32 48 20 37 47 6 0 43 38 29 25 34 31 5 
0 10 23 9 8 6 43 25 15 26 35 49 21 20 41 33 3 38 46 27 40 17 36 30 13 34 37 12 47 39 16 24 42 1 19 48 22 44 4 18 7 11 31 5 45 2 29 32 14 28 
24 47 26 19 12 3 42 40 23 48 13 31 16 14 8 29 36 0 37 49 34 4 46 21 17 41 30 38 5 2 28 18 1 43 15 33 10 32 11 45 6 27 22 9 20 35 44 25 39 7 
40 2 22 9 30 47 21 36 41 33 43 1 23 5 13 49 7 8 0 26 3 38 37 44 35 16 27 46 15 17 18 34 11 48 20 32 24 31 14 12 4 28 29 42 6 39 25 19 45 10 
0 19 29 33 11 40 10 8 1 44 36 15 4 45 17 32 6 25 47 23 7 39 2 20 28 42 27 31 46 48 41 5 16 49 3 14 18 13 35 12 26 9 30 24 34 22 38 37 43 21 
0 17 45 26 16 23 44 18 6 27 41 13 43 32 19 1 22 31 35 40 9 49 39 33 11 10 24 8 2 36 29 47 42 4 12 37 25 46 21 7 20 38 5 30 28 3 34 15 48 14 
0 7 5 13 4 23 6 31 3 15 38 49 46 43 44 47 42 12 32 29 24 27 48 37 9 10 41 1 14 34 22 18 17 11 40 30 36 20 45 2 28 25 39 35 33 21 16 19 26 8 
0 30 7 48 1 33 37 4 44 40 20 18 31 43 46 8 25 26 15 23 45 34 9 49 39 5 42 36 11 24 22 12 21 28 13 19 41 2 17 10 14 16 35 27 47 29 6 32 3 38 
1 0 28 8 5 25 7 6 26 3 37 9 30 27 43 38 4 45 2 41 21 16 10 32 15 24 23 46 36 14 17 42 33 39 12 34 11 31 48 13 40 29 19 18 44 49 20 22 47 35 
16 19 10 6 47 44 1 42 27 43 25 13 7 0 49 31 29 34 18 41 2 11 8 36 24 23 48 35 9 38 15 12 45 28 46 21 37 40 4 39 14 22 33 32 5 3 30 17 26 20 
0 46 29 20 24 18 15 44 28 31 16 19 26 4 36 17 37 1 33 40 3 45 7 2 39 32 49 9 12 38 21 23 35 47 14 30 42 34 43 13 27 48 10 11 41 5 6 25 8 22 
0 25 18 21 24 6 32 30 48 7 49 2 12 10 43 44 5 36 16 34 31 45 42 3 23 37 39 46 47 4 15 20 22 8 40 33 38 19 1 11 26 13 41 29 35 9 28 14 27 17 
45 38 15 30 29 11 31 37 27 28 22 9 19 14 26 7 32 5 23 8 44 13 21 10 17 46 41 47 4 33 20 35 48 24 16 12 34 18 49 43 25 36 39 6 1 0 2 3 42 40 
0 2 36 46 23 21 42 24 22 40 41 16 11 37 7 8 30 35 32 28 25 13 12 44 48 3 17 6 20 19 26 38 15 45 43 47 29 33 31 5 10 1 4 14 27 18 49 39 34 9 
32 16 5 40 20 10 9 39 47 46 3 2 12 43 6 45 48 41 49 33 23 13 37 29 24 28 15 19 18 35 34 11 25 26 42 14 4 36 17 22 21 7 31 8 0 38 27 44 1 30 
0 28 16 11 1 27 42 6 48 40 47 46 15 20 14 44 49 25 37 9 12 22 5 29 7 32 8 13 31 35 45 18 33 10 23 24 19 36 34 4 26 30 43 41 38 3 39 2 17 21 
33 31 46 9 40 11 16 38 19 26 22 7 25 2 34 13 27 29 4 43 30 8 37 5 36 44 6 10 35 15 14 39 3 0 12 42 18 45 23 28 41 1 32 24 49 48 21 47 17 20 
34 33 16 19 17 3 11 40 43 45 9 5 27 15 30 38 8 2 24 7 0 12 6 4 14 21 31 41 25 48 49 47 10 36 44 26 35 13 42 23 29 32 1 37 20 46 18 28 39 22 
44 28 43 14 37 12 29 26 0 1 25 27 21 23 10 48 19 31 13 34 8 9 4 3 39 45 24 7 47 46 40 6 49 17 33 5 36 20 22 16 11 30 41 42 2 15 18 35 38 32 
23 5 34 12 35 32 2 0 30 40 29 48 4 37 8 21 41 27 1 20 15 26 42 11 16 45 31 13 49 28 17 6 14 19 39 47 24 44 36 22 33 10 3 9 38 7 43 46 25 18 
41 35 45 11 18 44 5 30 32 36 42 46 3 2 17 7 23 38 37 39 31 12 6 43 49 10 25 33 0 34 28 29 13 22 16 48 26 21 20 27 8 19 14 40 1 4 15 47 24 9 
0 25 45 10 48 13 15 18 17 26 4 39 11 12 21 9 44 19 49 1 47 14 36 33 34 23 8 5 2 27 31 24 43 35 29 20 6 32 37 7 42 28 22 30 40 16 38 46 41 3 
19 38 33 9 32 37 48 46 15 28 41 5 42 8 16 30 3 49 45 29 35 17 40 11 1 43 44 0 12 22 18 34 21 31 4 25 36 14 23 20 24 47 26 39 27 10 6 7 13 2 
0 37 10 11 16 14 27 45 46 26 5 2 47 48 29 6 4 21 49 44 42 9 12 28 19 24 33 34 32 20 3 31 7 38 22 8 43 25 18 13 30 36 39 41 17 23 15 40 1 35 
14 23 33 38 11 9 0 43 36 29 15 5 3 20 31 39 27 28 26 37 41 48 10 35 45 44 40 25 18 21 16 24 49 4 17 42 2 8 22 1 47 6 34 46 19 32 13 12 7 30 
0 41 17 10 2 39 38 15 45 23 25 40 34 22 1 47 3 8 5 4 43 26 36 7 28 6 13 46 9 49 19 12 29 33 18 44 21 48 31 30 32 35 42 37 16 24 11 14 27 20 
29 39 19 28 41 18 25 9 4 23 34 47 45 24 37 44 8 35 16 48 42 6 2 20 26 43 36 49 3 0 10 15 12 31 40 33 5 32 21 11 13 46 30 27 17 7 22 14 38 1 
31 24 15 46 4 30 45 49 12 40 48 9 41 6 5 2 8 3 43 22 19 28 47 36 14 23 26 25 33 0 21 17 1 35 27 18 32 11 42 37 10 13 7 34 39 38 29 16 20 44 
40 0 20 37 30 34 8 3 5 26 38 24 29 1 10 12 4 7 22 42 35 27 32 25 6 13 49 2 18 14 45 47 28 11 46 48 41 31 21 23 39 17 16 44 19 36 43 9 33 15 
0 5 22 25 13 34 46 37 36 49 26 3 11 12 42 44 1 2 31 35 17 45 23 48 16 47 7 14 21 43 28 10 41 15 6 20 19 4 29 30 18 8 33 24 9 27 38 32 39 40 
0 14 46 44 10 35 2 15 13 25 16 27 42 43 7 49 26 38 3 39 32 4 20 1 33 24 12 8 31 29 5 21 30 18 28 22 40 17 9 6 47 11 37 41 34 36 23 48 45 19 
5 4 32 24 13 16 12 48 10 36 27 45 41 6 7 39 0 49 17 8 1 34 25 19 37 43 46 26 47 23 31 30 29 2 28 33 21 18 3 22 20 40 38 42 35 15 11 14 44 9 
11 28 38 30 27 25 48 18 16 39 3 0 49 23 36 40 37 42 9 45 19 2 7 32 31 5 8 26 47 35 13 4 21 10 24 46 33 41 29 34 15 22 17 44 6 20 12 14 43 1 
42 1 44 46 16 15 0 17 5 38 19 31 18 28 22 47 4 14 10 11 25 12 3 40 27 8 36 48 6 49 43 24 21 41 13 2 9 7 29 23 45 35 37 33 26 20 30 34 39 32 
0 26 11 39 13 47 8 16 35 7 2 3 1 10 20 24 22 15 27 48 29 44 4 6 21 5 38 43 14 28 36 17 23 40 42 12 34 31 37 30 45 19 9 33 46 32 18 49 41 25 
14 31 21 11 34 49 35 8 13 7 9 18 27 44 0 43 10 26 30 22 12 20 5 48 24 41 36 46 39 2 23 16 37 19 6 45 1 28 40 42 32 15 47 4 3 29 38 33 25 17 
41 48 35 6 20 7 3 31 2 42 28 22 16 49 38 8 14 46 10 21 4 11 18 43 39 12 19 30 45 24 40 29 1 36 33 15 5 9 26 25 34 32 27 37 17 47 0 13 44 23 
13 30 21 22 35 49 19 6 3 8 23 40 33 47 36 37 15 34 32 14 17 48 29 16 31 44 10 43 24 4 5 18 25 9 39 41 7 11 28 1 46 20 2 26 12 42 38 0 27 45 
0 43 39 37 1 41 31 28 20 23 24 49 3 44 12 47 4 38 33 48 36 16 5 34 13 45 22 18 29 42 27 9 25 21 11 30 40 15 26 14 19 17 35 10 46 8 2 6 32 7 
0 42 36 10 30 39 12 48 24 20 45 35 23 26 32 28 1 46 40 7 49 38 6 41 13 11 44 3 31 22 27 4 5 18 15 37 47 17 34 14 8 16 19 29 21 2 43 25 33 9 
6 27 41 28 1 13 47 2 43 4 12 46 39 5 11 22 17 21 24 45 19 7 14 20 23 18 37 30 34 10 33 16 31 40 25 0 42 32 44 9 49 8 3 35 36 26 48 29 38 15 
42 38 4 11 3 5 32 27 47 30 14 1 6 35 31 29 33 16 21 37 15 45 36 49 0 23 34 41 28 9 48 10 18 12 43 20 26 8 2 39 17 46 7 40 22 24 13 25 19 44 
36 37 24 29 14 31 38 23 1 25 2 17 19 18 48 40 21 7 32 12 33 43 26 34 9 15 41 16 39 0 46 49 3 22 5 30 45 20 28 35 13 42 8 10 11 27 6 44 47 4 
29 30 45 40 24 15 22 27 34 0 4 23 1 43 26 28 19 11 48 8 42 9 32 35 25 16 44 36 31 33 2 38 14 46 3 47 41 39 37 20 21 6 7 12 13 18 17 5 49 10 
0 27 22 35 1 21 7 2 40 29 30 31 6 25 5 39 42 17 33 4 3 34 28 15 49 45 8 19 12 14 48 44 47 13 10 11 37 32 43 38 23 20 36 24 26 16 46 41 18 9 
0 11 7 36 40 41 15 13 47 28 24 39 6 46 5 10 48 18 17 1 4 38 23 12 31 16 22 26 3 20 42 9 35 30 29 34 44 14 33 45 21 19 25 32 49 8 37 2 43 27 
0 24 16 4 2 28 32 33 7 20 13 29 10 36 1 9 12 49 44 5 41 17 18 45 48 11 25 22 6 40 38 37 8 47 26 46 21 34 23 31 43 3 35 19 14 39 30 15 27 42 
26 0 49 46 19 33 43 29 47 4 11 42 36 30 14 6 38 2 22 10 39 20 16 31 45 34 1 15 41 12 40 9 17 48 27 23 21 24 8 32 44 5 25 37 28 18 35 3 7 13 
44 49 48 17 23 34 18 40 27 9 42 0 1 29 43 31 37 41 4 2 16 19 14 5 6 7 15 32 39 20 10 24 26 47 28 25 21 45 13 11 46 12 33 22 36 30 35 8 38 3 
27 11 24 37 39 12 2 3 4 19 14 8 31 5 0 43 40 28 6 18 44 45 41 42 7 20 34 25 49 10 13 17 30 16 36 29 21 32 23 33 38 1 9 22 35 26 46 15 48 47 
9 24 32 22 5 34 0 17 39 23 48 3 20 15 18 21 2 41 10 7 8 19 29 37 44 38 28 16 12 1 26 30 43 42 11 36 31 40 46 49 47 14 13 45 35 25 27 33 6 4 
23 8 24 44 31 34 6 3 45 21 19 11 37 22 25 43 38 18 30 7 17 2 26 20 32 15 13 1 16 5 12 4 9 33 27 46 0 47 28 41 35 14 29 10 42 40 48 36 49 39 
2 44 41 26 23 8 43 5 6 45 22 31 21 4 29 11 49 32 48 9 13 24 38 0 7 12 1 16 30 42 25 28 14 36 47 46 10 33 19 34 17 20 18 35 3 15 27 37 39 40 
0 24 37 6 21 49 42 33 13 2 10 1 3 31 36 35 44 48 22 34 40 30 32 4 43 45 47 8 11 38 17 46 39 16 12 7 19 23 26 15 27 18 14 29 9 25 20 41 28 5 
0 28 5 19 16 11 32 38 2 34 1 36 40 10 6 48 17 23 41 27 45 13 18 21 4 46 9 49 24 26 14 43 7 25 20 47 12 3 8 44 22 35 31 15 42 37 30 29 39 33 
16 33 13 37 8 28 9 46 18 6 30 22 24 25 44 14 31 34 47 38 26 20 2 49 41 15 45 12 42 3 7 0 43 39 29 32 17 10 35 4 36 27 11 40 5 1 21 23 19 48 
13 21 46 12 36 18 40 34 39 24 38 10 23 1 29 43 31 48 47 32 25 9 33 17 0 41 22 16 44 42 2 3 19 37 49 7 20 11 35 5 6 14 4 8 26 30 28 45 27 15 
15 47 17 1 45 19 48 10 46 14 38 25 2 26 4 22 40 39 37 5 16 29 8 35 7 33 49 27 20 13 34 6 44 23 42 32 41 18 30 9 31 28 21 11 3 24 43 0 12 36 
0 38 9 10 35 16 19 44 5 36 8 22 3 21 29 33 42 7 11 46 20 27 13 1 40 26 24 48 28 37 32 2 6 47 30 39 31 18 43 12 14 15 25 17 34 23 49 41 4 45 
0 45 38 15 3 8 48 23 41 42 9 27 2 35 13 36 16 10 25 20 19 49 28 47 7 11 24 4 46 39 43 34 18 12 37 21 5 17 26 6 32 29 33 1 44 30 14 40 31 22 
0 1 36 21 31 7 6 4 24 20 8 9 17 10 14 33 41 15 29 46 37 47 3 30 40 28 5 12 34 42 26 48 49 13 11 27 18 23 45 32 22 39 44 19 2 25 16 35 43 38 
25 28 48 36 40 38 33 1 42 30 17 6 4 27 8 45 32 10 7 26 15 18 39 37 3 14 31 5 34 35 44 22 16 11 19 21 43 2 47 23 24 20 12 0 29 13 49 46 41 9 
29 41 40 42 23 7 22 6 4 27 13 10 28 20 14 16 46 37 35 21 25 31 2 17 19 15 8 1 49 33 34 12 43 0 26 30 9 48 36 18 3 45 39 47 38 5 24 44 32 11 
27 15 4 11 2 19 37 23 38 39 18 30 41 36 21 10 32 3 13 16 29 43 28 17 33 8 47 0 31 34 1 20 46 25 42 26 12 6 22 49 48 5 9 7 40 24 45 44 14 35 
0 27 26 35 42 22 15 12 16 30 8 13 5 36 39 2 28 7 4 25 31 48 49 24 41 29 37 21 17 33 19 1 18 14 47 46 45 44 32 11 23 20 10 6 9 40 43 3 34 38 
0 19 2 41 20 13 17 39 1 12 11 27 40 33 30 5 7 10 34 31 37 32 24 36 23 48 25 8 18 22 46 14 4 49 21 29 28 3 45 44 47 43 35 26 6 38 16 42 15 9 
16 22 0 28 39 14 2 43 30 1 37 24 3 31 7 18 13 47 11 21 29 17 49 6 44 40 48 46 41 25 20 5 4 8 12 32 27 38 15 36 23 26 9 34 19 45 42 35 33 10 
48 0 15 44 39 45 19 29 23 17 6 31 30 34 20 25 2 37 49 18 5 42 1 27 26 7 22 16 14 46 9 4 21 43 40 3 38 36 10 41 28 8 11 13 24 47 32 33 35 12 
38 3 25 9 35 19 5 33 16 45 43 26 0 11 40 21 46 37 8 17 31 15 28 42 39 12 7 4 22 44 30 24 47 1 2 18 32 10 49 23 13 20 36 6 14 29 41 27 48 34 
0 8 31 25 35 18 4 3 11 49 15 7 43 9 5 39 13 21 46 42 16 34 38 19 2 17 24 22 23 10 40 32 1 20 6 41 45 47 48 27 29 44 37 33 30 14 26 28 12 36 
0 29 16 21 19 9 14 37 6 13 27 42 43 38 1 49 23 2 18 33 17 31 11 36 7 32 10 44 39 8 5 30 47 15 22 4 34 3 40 26 48 12 28 45 41 20 24 46 25 35 
39 19 48 14 10 17 5 15 22 29 31 6 16 43 0 45 20 26 24 46 38 44 3 9 34 4 25 30 28 7 36 11 40 42 1 35 21 13 32 41 2 23 33 47 27 18 49 37 12 8 
16 30 40 44 22 6 45 27 36 41 1 17 12 26 42 33 0 10 25 28 49 37 15 11 31 3 38 4 7 9 2 18 19 21 5 13 46 35 34 23 48 24 43 8 14 20 47 32 29 39 
21 16 24 40 29 9 31 47 28 46 49 10 0 14 12 48 22 19 30 39 13 34 45 25 33 44 6 27 1 43 3 2 26 11 8 42 32 35 20 23 36 15 17 37 4 38 41 18 7 5 
0 7 22 2 37 23 30 8 32 10 46 15 20 28 41 26 11 45 33 25 47 31 19 3 6 42 17 24 14 21 44 1 13 27 43 35 18 34 16 36 39 29 38 5 4 48 40 49 9 12 
17 38 42 21 31 19 28 32 5 18 7 3 10 25 43 34 8 36 14 1 48 26 37 27 44 29 0 49 35 22 11 15 6 40 2 20 41 24 33 12 23 30 9 45 39 4 46 47 16 13 
0 34 41 1 33 48 37 11 36 32 3 38 12 6 25 7 43 19 23 13 40 8 29 10 35 26 22 4 30 46 24 20 27 17 21 44 45 49 15 42 16 2 18 14 39 28 31 5 47 9 
8 20 32 43 2 46 0 26 30 13 25 19 14 24 35 12 17 41 23 16 27 9 7 3 10 42 49 5 47 37 4 39 28 22 44 21 31 36 34 15 11 40 38 6 1 33 45 29 48 18 
31 29 17 39 27 47 36 26 44 33 12 43 41 40 13 32 34 30 14 6 48 5 9 0 42 20 37 2 15 28 11 35 19 8 45 38 7 16 23 49 25 18 10 24 1 21 4 22 3 46 
5 25 46 10 11 34 39 47 22 42 23 7 19 13 18 16 30 43 2 1 8 20 0 40 15 9 12 41 44 24 31 33 38 32 14 17 28 37 27 45 26 29 3 48 35 36 49 6 21 4 
7 13 11 12 28 48 43 42 39 9 32 35 25 34 17 24 20 15 47 2 46 33 16 49 4 37 0 44 22 38 41 27 14 18 36 31 23 6 21 45 1 30 26 19 29 40 10 3 8 5 
0 15 41 36 12 17 22 11 39 34 26 5 42 6 44 47 46 13 31 27 4 33 24 48 21 14 23 1 10 2 37 19 16 45 49 40 18 8 38 43 25 20 28 9 7 29 30 35 3 32 
22 42 0 45 26 21 11 38 14 18 33 19 41 2 40 3 7 24 6 44 17 35 13 1 9 47 31 48 37 5 39 15 49 20 16 25 10 23 8 32 34 36 28 30 29 4 27 43 12 46 
26 28 36 22 6 7 33 29 30 23 15 19 1 27 13 48 8 14 42 38 16 32 5 37 17 39 0 45 21 47 10 24 11 44 40 25 46 4 18 41 34 12 20 35 49 2 31 43 3 9 
21 4 45 12 44 43 1 15 40 26 29 37 19 28 25 22 41 49 32 27 20 13 6 42 39 2 31 33 0 7 48 9 30 46 24 35 38 17 36 14 3 34 8 5 23 18 11 10 47 16 
13 34 28 30 12 37 31 15 0 20 47 27 2 8 38 42 18 3 22 5 17 21 11 7 33 35 10 6 43 49 39 25 24 14 36 45 4 41 1 16 32 40 9 48 46 44 26 23 29 19 
19 0 2 48 39 8 49 21 23 17 32 3 1 15 9 33 7 11 31 25 29 10 44 18 42 26 46 12 37 20 5 13 28 36 38 41 43 4 24 35 22 16 40 30 14 47 27 45 6 34 
0 12 25 23 38 13 2 32 11 34 39 16 48 45 18 37 22 24 30 31 3 43 6 4 17 29 21 35 41 14 20 1 5 44 19 42 8 9 7 40 10 26 36 15 28 27 47 49 33 46 
0 44 35 31 24 40 7 36 4 6 5 29 19 20 12 43 27 42 46 8 25 34 15 33 14 26 23 10 18 21 45 30 47 39 48 3 41 13 37 28 38 22 32 16 9 11 49 17 1 2 
29 22 1 35 26 31 16 4 34 11 46 41 3 45 48 49 37 10 40 7 6 24 28 47 23 17 39 42 15 43 33 25 14 8 21 12 30 2 44 36 27 13 18 0 38 20 32 19 9 5 
3 41 21 46 29 37 40 15 16 0 6 8 17 26 35 7 30 28 34 14 23 10 25 13 32 5 20 44 39 1 18 47 31 42 48 11 2 43 4 36 45 12 24 27 19 22 9 49 33 38 
19 25 29 41 43 7 24 46 49 30 32 40 11 6 14 23 38 0 35 17 21 10 48 16 4 37 8 44 28 36 18 12 1 45 39 27 13 20 34 26 31 42 5 9 22 3 2 47 33 15 
5 29 15 18 44 10 33 31 47 43 0 17 3 12 4 34 20 14 9 41 8 36 49 46 1 35 39 38 23 28 32 37 2 48 7 42 22 26 11 45 21 13 24 6 27 25 16 19 40 30 
5 37 32 12 8 7 48 26 35 41 0 24 6 15 4 2 21 33 36 19 10 40 17 18 22 1 42 39 20 34 38 9 30 28 43 13 44 27 23 3 46 16 11 14 49 29 31 45 47 25 
28 30 27 10 38 13 15 24 42 17 37 34 40 26 3 44 19 29 5 22 23 47 39 6 21 1 7 0 2 18 16 32 43 48 31 20 14 4 11 45 25 36 35 12 41 8 49 46 9 33 
4 42 41 17 0 15 22 13 33 39 26 46 25 37 49 43 2 6 34 31 5 16 36 20 27 40 3 21 7 10 8 44 32 11 38 48 23 1 18 47 12 45 30 24 9 35 28 29 19 14 
46 17 25 38 29 15 44 10 3 13 34 39 43 11 9 19 20 32 35 7 14 2 4 8 6 5 47 41 26 27 22 37 18 12 33 48 40 16 31 49 23 24 30 1 42 36 0 21 45 28 
35 4 33 2 42 41 19 39 48 3 30 15 21 22 26 45 14 25 37 34 46 5 10 18 49 17 36 11 12 7 44 6 23 28 1 24 43 0 20 47 29 38 27 16 31 9 13 8 40 32 
40 42 38 48 26 45 2 43 9 7 21 33 8 31 4 28 32 10 46 39 29 25 23 5 18 0 6 41 22 12 15 17 3 44 37 14 35 19 47 36 49 16 34 30 20 1 24 13 27 11 
0 35 21 49 10 27 38 12 26 2 34 47 16 46 7 5 39 6 8 9 22 17 43 18 36 32 24 4 19 28 31 14 13 15 11 23 33 41 3 25 30 40 1 42 20 48 44 29 45 37 
0 24 45 1 43 23 38 29 15 36 41 19 22 28 26 5 3 11 12 20 14 10 21 13 39 27 42 17 4 2 7 40 47 6 33 25 32 31 16 48 30 35 44 34 46 49 18 9 37 8 
9 3 41 47 42 46 24 35 1 0 40 44 12 39 7 23 13 20 5 8 4 37 45 16 36 17 31 21 6 26 33 11 28 19 27 15 34 30 49 48 25 29 32 18 43 2 14 10 38 22 
0 5 10 49 15 37 26 35 11 32 9 7 18 3 39 13 41 48 31 30 19 20 29 6 43 47 36 14 8 2 34 44 45 27 4 21 12 17 22 1 25 24 16 40 42 28 46 38 33 23 
0 24 35 37 9 5 49 27 31 10 22 32 36 42 18 40 16 45 29 41 13 44 2 20 14 28 48 11 33 34 19 46 47 3 23 4 39 15 6 38 17 25 7 8 43 26 21 30 12 1 
4 7 3 8 0 10 31 26 12 17 9 5 30 2 49 16 38 44 28 23 27 13 18 46 34 20 40 45 24 42 29 35 1 48 14 11 41 21 15 47 39 19 6 33 32 37 43 25 36 22 
1 37 36 18 40 46 35 33 29 7 39 13 17 45 49 14 15 4 19 30 43 27 5 0 38 2 26 22 32 20 8 11 28 6 25 47 44 23 41 12 24 3 10 9 34 48 21 42 16 31 
0 15 31 3 8 9 36 35 26 12 33 24 6 46 21 40 20 39 27 48 19 13 32 47 18 44 29 14 34 5 41 49 43 4 37 16 25 17 1 11 45 2 28 22 38 10 30 7 42 23 
0 7 48 31 17 29 18 36 43 8 35 32 2 26 12 27 39 11 41 20 37 38 13 10 24 30 21 5 47 9 33 19 34 44 6 25 45 3 23 22 16 15 49 1 40 28 14 42 4 46 
0 28 32 31 14 18 10 3 6 17 9 24 43 4 16 37 40 35 30 7 15 33 48 49 45 20 21 5 25 11 39 1 36 8 22 23 38 13 46 2 44 26 41 34 27 19 42 12 47 29 
41 32 8 36 12 0 34 40 45 11 6 22 4 43 9 20 19 28 24 2 27 30 35 44 1 18 15 13 10 29 37 25 39 3 17 14 49 31 26 23 16 5 33 7 21 46 42 38 48 47 
17 20 49 43 1 18 48 2 35 15 26 39 34 10 23 38 44 45 24 9 0 33 41 6 7 12 21 46 42 25 8 30 5 37 22 14 40 31 36 32 47 3 19 11 29 28 27 13 16 4 
0 45 39 14 2 29 7 42 6 13 48 43 10 20 25 9 28 26 44 4 23 11 47 21 5 49 24 30 3 18 37 36 33 31 12 41 38 35 40 17 16 34 8 19 27 22 15 1 46 32 
19 26 39 40 0 47 24 3 13 22 11 48 16 46 2 12 5 32 41 42 44 15 20 30 6 36 31 18 8 45 25 38 7 23 33 21 17 49 1 35 10 9 28 29 14 4 43 37 34 27 
21 2 36 26 14 22 19 28 18 46 32 44 6 33 43 27 49 41 35 13 29 0 9 1 8 48 7 47 31 40 25 38 30 10 12 37 34 39 24 16 20 11 15 17 3 45 5 4 23 42 
39 32 35 20 8 34 28 29 46 49 13 22 17 6 42 31 27 4 10 40 1 47 36 14 15 41 44 18 3 38 25 30 43 0 24 48 37 7 16 19 2 12 21 33 5 26 11 45 23 9 
47 24 17 40 34 26 19 46 28 49 42 27 8 32 5 12 37 21 13 18 41 16 29 22 3 15 7 48 0 20 43 38 14 25 39 9 6 11 2 31 35 4 30 45 33 23 10 44 36 1 
0 13 30 40 10 45 28 38 1 22 8 32 11 9 39 46 20 6 14 42 16 26 43 31 2 33 5 34 19 17 49 18 24 47 29 12 36 25 27 41 37 3 21 48 44 4 7 15 23 35 
0 30 31 37 21 32 14 22 10 34 47 16 1 3 38 48 25 11 45 43 8 6 15 49 5 27 13 19 18 33 44 46 41 26 20 7 4 12 17 28 39 29 24 42 36 2 9 23 40 35 
29 41 2 8 42 4 34 16 21 13 28 7 6 20 9 1 14 35 39 46 43 31 17 15 44 38 23 18 45 0 30 11 5 3 33 27 47 49 25 40 10 37 22 19 12 36 26 24 32 48 
0 6 14 19 8 18 37 30 40 2 23 16 42 43 24 10 25 17 1 41 13 7 22 3 12 48 45 34 15 46 28 26 11 20 33 21 9 44 47 29 36 35 49 4 27 39 38 32 5 31 
39 26 13 1 36 3 6 14 33 2 27 21 42 47 10 0 32 38 30 17 15 16 23 34 11 45 7 19 41 8 35 28 44 29 25 5 43 40 9 20 31 22 18 12 37 48 49 46 4 24 
0 6 9 11 1 4 13 18 28 2 34 30 12 24 43 22 49 5 17 35 48 8 16 47 15 41 46 27 42 3 26 25 29 39 31 32 33 45 21 44 7 38 36 19 23 40 37 14 20 10 
