authors,year,source,title,journal,doi,excl_lang,excl_orig,excl_age,excl_clin,excl_fmri,excl_sem,exc_glm,excl_whole,excl_space,excl_within,verdict,age_mean,age_max,comment,task,corresponding,mail,contacted,status
"Pelphrey, K.A.; Lopez, J.; Morris, J.P.",2009,databases,Developmental continuity and change in responses to social and nonsocial categories in human extrastriate visual cortex,Frontiers in Human Neuroscience,https://doi.org/10.3389/neuro.09.025.2009,0,0,0,0,0,0,0,0,0,1,contacted,9.7,11,NaN,"visual one-back task with faces, bodies, flowers, places, sports",Dr Kevin Pelphrey,kevin.pelphrey@virginia.edu,31/08/2020,sent
"Pierce, Karen; Redcay, Elizabeth",2008,manually,Fusiform function in children with an ASD is a matter of “who”,Biological psychiatry,https://doi.org/10.1016/j.biopsych.2008.05.013,0,0,0,0,0,0,0,0,0,1,contacted,9.8,12,NaN,visual 1-back task with faces vs. objects,Prof Karen Pierce,kpierce@ucsd.edu,14/09/2020,sent
"Quaglino, V.; Bourdin, B.; Czternasty, G.; Vrignaud, P.; Fall, S.; Meyer, M.E.; Berquin, P.; Devauchelle, B.; de Marco, G.",2008,databases,Differences in effective connectivity between dyslexic children and normal readers during a pseudoword reading task: An fMRI study,Neurophysiologie Clinique,https://doi.org/10.1016/j.neucli.2007.12.007,0,0,0,0,0,0,0,0,0,1,contacted,8.5,9,NaN,covert picture naming vs. word reading vs. pseudoword reading,Prof M. Giovanni de Marco,giovanni.demarco@u-paris10.fr,31/08/2020,sent
"Scherf, K.S.; Luna, B.; Avidan, G.; Behrmann, M.",2011,databases,What precedes which: Developmental neural tuning in face-and place-related cortex,Cerebral Cortex,https://doi.org/10.1093/cercor/bhq269,0,0,0,0,0,0,0,0,0,1,contacted,7,10,NaN,viewing of movies with faces vs. objects vs. buildings vs. navigation,Prof Suzy Scherf,suzyscherf@psu.edu,31/08/2020,sent
"Schulz, E.; Maurer, U.; van der Mark, S.; Bucher, K.; Brem, S.; Martin, E.; Brandeis, D.",2008,databases,Impaired semantic processing during sentence reading in children with dyslexia: Combined fMRI and ERP evidence,NeuroImage,https://doi.org/10.1016/j.neuroimage.2008.02.012,0,0,0,0,0,0,0,0,0,1,contacted,11.4,12,NaN,reading meaningful vs. meaningless sentences,Dr Enrico Schulz,es@pain.sc,31/08/2020,received
"Schulz, E.; Maurer, U.; van der Mark, S.; Bucher, K.; Brem, S.; Martin, E.; Brandeis, D.",2009,databases,Reading for meaning in dyslexic and young children: Distinct neural pathways but common endpoints,Neuropsychologia,https://doi.org/10.1016/j.neuropsychologia.2009.04.028,0,0,0,0,0,0,0,0,0,1,contacted,9,NaN,NaN,reading meaningful vs. meaningless sentences,Dr Enrico Schulz,es@pain.sc,31/08/2020,received
"Shetreet, E.; Chierchia, G.; Gaab, N.",2014,databases,Linguistic inability or poor performance: Dissociating scalar implicature generation and mismatch in the developing brain,Developmental psychology,https://doi.org/10.1037/a0037368,0,0,0,0,0,0,0,0,0,1,contacted,6,6,NaN,auditory sentence–picture meaning matching vs. voice matching,Dr Einat Shetreet,shetreet@post.tau.ac.il,31/08/2020,sent
"Wright, Samantha B.; Matlen, Bryan J.; Baym, Carol L.; Ferrer, Emilio; Bunge, Silvia A.",2008,databases,Neural correlates of fluid reasoning in children and adults,Frontiers in Human Neuroscience,https://doi.org/10.3389/neuro.09.008.2007,0,0,0,0,0,0,0,0,0,1,contacted,9.87,13,NaN,visual semantic picture–picture matching,Prof Silvia A. Bunge,sbunge@berkeley.edu,31/08/2020,denied
"Liu, L.; Vira, A.; Friedman, E.; Minas, J.; Bolger, D.; Bitan, T.; Booth, J.",2010,databases,"Children with reading disability show brain differences in effective connectivity for visual, but not auditory word comprehension",PLoS ONE,https://doi.org/10.1371/journal.pone.0013492,0,0,0,0,0,0,0,0,0,1,duplicate,10.6,14,re-analysis of booth2007,auditory and visual word–word relatedness judgment,NaN,NaN,NaN,NaN
"Liu, X.; Gao, Y.; Di, Q.; Hu, J.; Lu, C.; Nan, Y.; Booth, J.R.; Liu, L.",2018,databases,Differences between child and adult large-scale functional brain networks for reading tasks,Human Brain Mapping,https://doi.org/10.1002/hbm.23871,0,0,0,0,0,0,0,0,0,1,duplicate,11.7,13,re-analysis of liu2012,visual word–word relatedness judgment,NaN,NaN,NaN,NaN
"Martinaud, O.; Pouliquen, D.; Parain, D.; Goldenberg, A.; Gérardin, E.; Hannequin, D.; Altarelli, I.; Ramus, F.; Hertz-Pannier, L.; Dehaene-Lambertz, G.; Cohen, L.",2015,databases,Impaired functional differentiation for categories of objects in the ventral visual stream: A case of developmental visual impairment,Neuropsychologia,https://doi.org/10.1016/j.neuropsychologia.2015.08.009,0,0,0,0,0,0,0,0,0,1,duplicate,11.4,14,re-analysis of altarelli2013,viewing faces vs. houses vs. words vs. tools vs. checkerboards,NaN,NaN,NaN,NaN
"Aboud, Katherine S.; Bailey, Stephen K.; Petrill, Stephen A.; Cutting, Laurie E.",2016,databases,Comprehending text versus reading words in young readers with varying reading ability: Distinct patterns of functional connectivity from common processing hubs,Developmental Science,https://doi.org/10.1111/desc.12422,0,0,0,0,0,1,0,0,0,0,exclude,12.1,14,NaN,visual passages vs. symbols and words vs. symbols,NaN,NaN,NaN,NaN
"Adamek, D.; Siwek, G.P.; Chrobak, A.A.; Herman-Sucharska, I.; Kwiatkowski, S.; Morga, R.; Radwańska, E.; Urbanowicz, B.",2016,databases,Angiocentric glioma from a perspective of A-B-C classification of epilepsy associated tumors,Folia Neuropathologica,https://doi.org/10.5114/fn.2016.58914,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Adrián-Ventura, J.; Soriano-Ferrer, M.; Fuentes-Claramonte, P.; Morte-Soriano, M.; Parcet, M.A.; Ávila, C.",2020,databases,Grey matter reduction in the occipitotemporal cortex in Spanish children with dyslexia: A voxel-based morphometry study,Journal of Neurolinguistics,https://doi.org/10.1016/j.jneuroling.2019.100873,0,0,0,0,1,0,0,0,0,0,exclude,12.5,14,NaN,NaN,NaN,NaN,NaN,NaN
"Ahlsén, E.",2011,databases,Neurolinguistics,The Routledge Handb. of Appl. Linguistics,NaN,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Aiba, T.",2015,databases,Computed tomography criteria for mild head trauma in childhood: A retrospective study,Neurological Surgery,NaN,1,0,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Akiyama, T.; Kobayashi, K.; Ohtsuka, Y.",2010,databases,Electroclinical characterization and classification of symptomatic epilepsies with very early onset by multiple correspondence analysis,Epilepsy Research,https://doi.org/10.1016/j.eplepsyres.2010.07.018,0,0,0,0,1,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Al-Futaisi, A.",2007,databases,Childhood multiple sclerosis and related disorders,Oman Medical Journal,NaN,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Al-Yassin, A.; Saunders, D.E.; Mackay, M.T.; Ganesan, V.",2015,databases,Early-onset bilateral cerebral arteriopathies,Neurology,https://doi.org/10.1212/WNL.0000000000001969,0,0,1,0,0,0,0,0,0,0,exclude,1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Alba, A.; Marroquin, J.L.; Peña, J.; Harmony, T.; Gonzalez-Frankenberger, B.",2007,databases,Exploration of event-induced EEG phase synchronization patterns in cognitive tasks using a time-frequency-topography visualization system,Journal of Neuroscience Methods,https://doi.org/10.1016/j.jneumeth.2006.10.018,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Allen, M.C.",2008,databases,Neurodevelopmental outcomes of preterm infants,Current Opinion in Neurology,https://doi.org/10.1097/WCO.0b013e3282f88bb4,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Allen, Shanley; Özyürek, Asli; Kita, Sotaro; Brown, Amanda; Furman, Reyhan; Ishizuka, Tomoko; Fujii, Mihoko",2007,databases,"Language-specific and universal influences in children's syntactic packaging of Manner and Path: A comparison of English, Japanese, and Turkish",Cognition,https://doi.org/10.1016/j.cognition.2005.12.006,0,0,1,0,0,0,0,0,0,0,exclude,3.5,4,NaN,NaN,NaN,NaN,NaN,NaN
"Allred, E.N.; Capone Jr., A.; Fraioli, A.; Dammann, O.; Droste, P.; Duker, J.; Gise, R.; Kuban, K.; Leviton, A.; O'Shea, T.M.; Paneth, N.; Petersen, R.; Trese, M.; Stoessel, K.; Vanderveen, D.; Wallace, D.K.; Weaver, G.",2014,databases,Retinopathy of prematurity and brain damage in the very preterm newborn,Journal of AAPOS,https://doi.org/10.1016/j.jaapos.2014.01.014,0,0,1,0,0,0,0,0,0,0,exclude,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN
"Alnæs, D.; Kaufmann, T.; Doan, N.T.; Córdova-Palomera, A.; Wang, Y.; Bettella, F.; Moberget, T.; Andreassen, O.A.; Westlye, L.T.",2018,databases,Association of heritable cognitive ability and psychopathology with white matter properties in children and adolescents,JAMA Psychiatry,https://doi.org/10.1001/jamapsychiatry.2017.4277,0,0,1,0,0,0,0,0,0,0,exclude,15.1,22,NaN,NaN,NaN,NaN,NaN,NaN
"Ambridge, B.",2019,databases,Against stored abstractions: A radical exemplar model of language acquisition,First Language,https://doi.org/10.1177/0142723719869731,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Ambrosi, S.; Kalenine, S.; Blaye, A.; Bonthoux, F.",2011,databases,Modality switching cost during property verification by 7 years of age,International Journal of Behavioral Development,https://doi.org/10.1177/0165025410371603,0,0,0,0,1,0,0,0,0,0,exclude,7.5,7,NaN,NaN,NaN,NaN,NaN,NaN
"Andersson, F.; Glaser, B.; Spiridon, M.; Debbané, M.; Vuilleumier, P.; Eliez, S.",2008,databases,Impaired Activation of Face Processing Networks Revealed by Functional Magnetic Resonance Imaging in 22q11.2 Deletion Syndrome,Biological Psychiatry,https://doi.org/10.1016/j.biopsych.2007.02.022,0,0,1,0,0,0,0,0,0,0,exclude,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Antonucci, S.M.; Alt, M.",2011,databases,A lifespan perspective on semantic processing of concrete concepts: Does a sensory/motor model have the potential to bridge the gap?,"Cognitive, Affective and Behavioral Neuroscience",https://doi.org/10.3758/s13415-011-0053-y,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Arai, H.; Sato, K.; Okuda, O.; Miyajima, M.; Hishii, M.; Nakanishi, H.; Takeda, N.",1998,databases,Diagnosis and treatment of lumbosacral lipomas,Japanese Journal of Neurosurgery,https://doi.org/10.7887/jcns.7.484,1,0,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Archer, John S.; Warren, Aaron E. L.; Jackson, Graeme D.; Abbott, David F.",2014,databases,Conceptualizing lennox-gastaut syndrome as a secondary network epilepsy.,Frontiers in neurology,https://doi.org/10.3389/fneur.2014.00225,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Ardila, Alfredo; Bernal, Byron; Rosselli, Monica",2015,databases,Language and visual perception associations: meta-analytic connectivity modeling of  Brodmann area 37.,Behavioural neurology,https://doi.org/10.1155/2015/565871,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Arora, R.S.; Alston, R.D.; Eden, T.O.B.; Estlin, E.J.; Moran, A.; Geraci, M.; Birch, J.M.",2010,databases,"Are reported increases in incidence of primary CNS tumours real? An analysis of longitudinal trends in England, 1979-2003",European Journal of Cancer,https://doi.org/10.1016/j.ejca.2010.02.007,0,0,1,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Arpa, J.; Campos, Y.; Cruz Martinez, A.; Gutierrez Molina, M.; Arenas, J.; Alonso, M.; Plaza, I.; Morales, C.; Palomo, F.; Barreiro, P.; Padrino, C.",1994,databases,Clinical and investigative approaches in mitochondrial disease. A review of 15 cases,Neurologia,NaN,1,0,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Asakawa, S.",2014,databases,Semantics with or without categorization,Horizons in Neurosci. Res.,NaN,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Ashtari, M.; Cervellione, K.L.; Hasan, K.M.; Wu, J.; McIlree, C.; Kester, H.; Ardekani, B.A.; Roofeh, D.; Szeszko, P.R.; Kumra, S.",2007,databases,White matter development during late adolescence in healthy males: A cross-sectional diffusion tensor imaging study,NeuroImage,https://doi.org/10.1016/j.neuroimage.2006.10.047,0,0,1,0,0,0,0,0,0,0,exclude,16.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Ashwal, Stephen; Tong, Karen A.; Bartnik-Olson, Brenda; Holshouser, Barbara A.",2012,databases,Neuroimaging,Mild traumatic brain injury in children and adolescents: From basic science to clinical management.,NaN,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Astrand, R.; Rosenlund, C.; Undén, J.; Brommeland, T.; Aarhus, M.; Sundstrøm, T.; Wester, K.; Kirkeby, I.R.; Moen, K.G.; Tenovuo, O.; Eskesen, V.; Springborg, J.; Dahl, B.; Juul, N.; Marklund, N.; Bellander, B.-M.; for the Scandinavian Neurotrauma Committee (SNC)",2016,databases,Scandinavian guidelines for initial management of minor and moderate head trauma in children,BMC Medicine,https://doi.org/10.1186/s12916-016-0574-x,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Aylward, E. H.; Richards, T. L.; Berninger, V. W.; Nagy, W. E.; Field, K. M.; Grimme, A. C.; Richards, A. L.; Thomson, J. B.; Cramer, S. C.",2003,databases,Instructional treatment associated with changes in brain activation in children with dyslexia,Neurology,https://doi.org/10.1212/01.WNL.0000068363.05974.64,0,0,0,0,1,0,0,0,0,0,exclude,11.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Azim, A.; Jehan, F.S.; Rhee, P.; O'Keeffe, T.; Tang, A.; Vercruysse, G.; Kulvatunyou, N.; Latifi, R.; Joseph, B.",2017,databases,Big for small: Validating brain injury guidelines in pediatric traumatic brain injury,Journal of Trauma and Acute Care Surgery,https://doi.org/10.1097/TA.0000000000001611,0,0,1,0,0,0,0,0,0,0,exclude,NaN,21,NaN,NaN,NaN,NaN,NaN,NaN
"Babl, F.E.; Pfeiffer, H.; Dalziel, S.R.; Oakley, E.; Anderson, V.; Borland, M.L.; Phillips, N.; Kochar, A.; Dalton, S.; Cheek, J.A.; Gilhotra, Y.; Furyk, J.; Neutze, J.; Lyttle, M.D.; Bressan, S.; Donath, S.; Hearps, S.J.C.; Crowe, L.; on behalf of the Paediatric Research in Emergency Departments International Collaborative (PREDICT)",2019,databases,Paediatric intentional head injuries in the emergency department: A multicentre prospective cohort study,EMA - Emergency Medicine Australasia,https://doi.org/10.1111/1742-6723.13202,0,0,1,0,0,0,0,0,0,0,exclude,NaN,18,NaN,NaN,NaN,NaN,NaN,NaN
"Bae, C.J.; Pincus, J.H.",2004,databases,Neurologic signs predict periventricular white matter lesions on MRI,Canadian Journal of Neurological Sciences,https://doi.org/10.1017/S0317167100120554,0,0,1,0,0,0,0,0,0,0,exclude,52.1,90,NaN,NaN,NaN,NaN,NaN,NaN
"Baijot, Simon; Slama, Hichem; Söderlund, Göran; Dan, Bernard; Deltenre, Paul; Colin, Cécile; Deconinck, Nicolas",2016,databases,Neuropsychological and neurophysiological benefits from white noise in children with  and without ADHD.,Behavioral and brain functions : BBF,https://doi.org/10.1186/s12993-016-0095-y,0,0,0,0,1,0,0,0,0,0,exclude,9.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Bailey, H.N.; Paret, L.; Battista, C.; Xue, Y.",2012,databases,Attachment anxiety and attentional control predict immediate and delayed emotional Stroop interference.,"Emotion (Washington, D.C.)",https://doi.org/10.1037/a0027529,0,0,1,0,0,0,0,0,0,0,exclude,18.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Bailey, S.; Hoeft, F.; Aboud, K.; Cutting, L.",2016,databases,Anomalous gray matter patterns in specific reading comprehension deficit are independent of dyslexia,Annals of Dyslexia,https://doi.org/10.1007/s11881-015-0114-y,0,0,0,0,1,0,0,0,0,0,exclude,11.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Baker, K.; Vorstman, J.A.S.",2012,databases,Is there a core neuropsychiatric phenotype in 22q11.2 deletion syndrome?,Current Opinion in Neurology,https://doi.org/10.1097/WCO.0b013e328352dd58,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Bamiou, D.-E.; Campbell, N.G.; Musiek, F.E.; Taylor, R.; Chong, W.K.; Moore, A.; Van Heyningen, V.; Free, S.; Sisodiya, S.; Luxon, L.M.",2007,databases,Auditory and verbal working memory deficits in a child with congenital aniridia due to a PAX6 mutation,International Journal of Audiology,https://doi.org/10.1080/14992020601175952,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Baron-Cohen, S.; Ring, H.; Moriarty, J.; Schmitz, B.; Costa, D.; Ell, P.",1994,databases,Recognition of mental state terms. Clinical findings in children with autism and a functional neuroimaging study of normal adults,British Journal of Psychiatry,NaN,0,0,0,1,0,0,0,0,0,0,exclude,12.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Baron, S.G.; Osherson, D.",2011,databases,Evidence for conceptual combination in the left anterior temporal lobe,NeuroImage,https://doi.org/10.1016/j.neuroimage.2011.01.066,0,0,1,0,0,0,0,0,0,0,exclude,NaN,28,NaN,NaN,NaN,NaN,NaN,NaN
"Baron, Sean G.",2013,databases,The neural basis of compositionality: Functional magnetic resonance imaging studies of conceptual combination,NaN,NaN,0,0,1,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Barot, A.; Vishwakarma, R.; Mehta, N.; Patel, K.; Darji, D.; Vishwakarma, C.",2018,databases,Auditory & verbal outcomes following cochlear implant in patients with demyelinating diseases of brain,Indian Journal of Otology,https://doi.org/10.4103/indianjotol.INDIANJOTOL_118_17,0,0,1,0,0,0,0,0,0,0,exclude,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN
"Barr, W.B.",2017,databases,Social and cognitive outcome from childhood-onset epilepsy: Do we have some good news?,Epilepsy Currents,https://doi.org/10.5698/1535-7597.17.5.275,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Barry, R.J.; De Blasio, F.M.; Borchard, J.P.",2014,databases,Sequential processing in the equiprobable auditory Go/NoGo task: Children vs. adults,Clinical Neurophysiology,https://doi.org/10.1016/j.clinph.2014.02.018,0,0,0,0,1,0,0,0,0,0,exclude,10.3,11,NaN,NaN,NaN,NaN,NaN,NaN
"Bartha-Doering, L.; Kollndorfer, K.; Kasprian, G.; Novak, A.; Schuler, A.-L.; Fischmeister, F.P.S.; Alexopoulos, J.; Gaillard, W.D.; Prayer, D.; Seidl, R.; Berl, M.M.",2018,databases,Weaker semantic language lateralization associated with better semantic language performance in healthy right-handed children,Brain and Behavior,https://doi.org/10.1002/brb3.1072,0,0,1,0,0,0,0,0,0,0,exclude,10.6,16,NaN,NaN,NaN,NaN,NaN,NaN
"Batistuzzo, M.C.; Balardin, J.B.; Martin, M.D.G.M.; Hoexter, M.Q.; Bernardes, E.T.; Borcato, S.; Souza, M.D.M.E.; Querido, C.N.; Morais, R.M.; De Alvarenga, P.G.; Lopes, A.C.; Shavitt, R.G.; Savage, C.R.; Amaro, E., Jr.; Miguel, E.C.; Polanczyk, G.V.; Miotto, E.C.",2015,databases,Reduced prefrontal activation in pediatric patients with obsessive-compulsive disorder during verbal episodic memory encoding,Journal of the American Academy of Child and Adolescent Psychiatry,https://doi.org/10.1016/j.jaac.2015.06.020,0,0,1,0,0,0,0,0,0,0,exclude,12.2,16,NaN,NaN,NaN,NaN,NaN,NaN
"Battaglia, A.; Bianchini, E.; Carey, J.C.",1999,databases,Diagnostic yield of the comprehensive assessment of developmental delay/mental retardation in an institute of child neuropsychiatry,American Journal of Medical Genetics,https://doi.org/10.1002/(SICI)1096-8628(19990101)82:1%3C60::AID-AJMG12%3E3.0.CO;2-4,0,0,1,0,0,0,0,0,0,0,exclude,NaN,19,NaN,NaN,NaN,NaN,NaN,NaN
